category,text
FAKE,@carmindabrendel @Covertgal THAT'S not good...
FAKE,@carmindabrendel No coincidences!  It's a cover for Accountability people!
FAKE,@carmindabrendel It seems the Chinese coronavirus is a high class virus
FAKE,@carmindabrendel @CatsForTrump17 Fake story.
FAKE,@carmindabrendel @erstelly_erin Down she goes...
FAKE,@carmindabrendel They have The L Strand of Corona
FAKE,@carmindabrendel ucrtv is NOT trustworthy (is in line as yournewswire). There are NO confirmations that Lizzie is positive for the virus!
FAKE,"@carmindabrendel Not true. Charles has it, not queen. They say she remains healthy after Boris confirmed he has it because she had a meeting with him. Chk facts"
FAKE,"@LadyQanuck Sorry, I just don't believe the Queen has corona.  Fake News everywhere.

Then we have to ask, Why are these cases of top people being announced ?

Have they been arrested ?  Are they arrested ? I think so.
Excuse for disappearing !"
FAKE,"@LadyQanuck Is this being reported anywhere else? I've only seen this info in two places, both sites I've never heard of, using same pic. I would think it would get more press if it's legit."
FAKE,@LadyQanuck Is this her way out????
FAKE,@LadyQanuck @JeffEdmond3 She is dressed in YELLOW! what are our thoughts?
FAKE,@LadyQanuck Prayers
FAKE,@LadyQanuck @DonnaWR8 If its true we wish her a speedy recovery!
FAKE,@LadyQanuck @kasmouse 
FAKE,@LadyQanuck Queen Elizabeth is on her way to Gitmo for her execution! She was found guilty of child trafficking and child sacrificing! She will never be able to hurt another child ! Good ridden!
FAKE,@LadyQanuck @greg_scott84 Fake
FAKE,@LadyQanuck F*cked royally?
FAKE,@LadyQanuck @AquariusRising2 source doesnt look legit.
FAKE,@LadyQanuck just because the royal palace says it doesnt mean anything. They do what they are told to.
FAKE,
FAKE,@EASYXRP This hasnt hit google news yet so its looking fake to me.
FAKE,@akhillesart Ok ok.... i wrote this Article 
FAKE,@EASYXRP @Justin_Findlay1  Q.....
FAKE,"@EASYXRP Okay, may have to post a retraction. Barbosa may be right, it's only for rich people. Poor peeps must be okay.
(no, stay home)."
FAKE,@EASYXRP Fake news
FAKE,@EASYXRP Fake news.
FAKE,"@EASYXRP Who would have known reptiles are vulnerable for this virus,.."
FAKE,@EASYXRP It's a wrap!
FAKE,@EASYXRP Fake
FAKE,"@EASYXRP Sorry: typo
She has ""Royalitis Herpes"". A rarer, older and crustier strain. Long live da-Queen!"
FAKE,@EASYXRP I guess the virus has to go into a 14 day isolation!  Only two things it should not attack.. The queen and Chuck Norris!
FAKE,@EASYXRP Blocking
FAKE,@EASYXRP We all have it. It is just that none of get tested. They do.
FAKE,@EASYXRP Thats probably coz she &amp; Prince Charles &amp; Boris &amp; Justin Trudeau already have the antidote .... read this youll be shocked ..
FAKE,@EASYXRP Dont get my fucking hopes up like that
FAKE,@EASYXRP And she's got herpes too.
FAKE,"@EASYXRP @LorettaBorak SO Charles, not his son Harry will die knowing that he killed  The Queen and Phillip

DO NOT BE A SPREADER"
FAKE,@EASYXRP This is fake go to bed
FAKE,@EASYXRP Fake f news
FAKE,
FAKE,@Lee007Jason Fake news
FAKE,@farewelltoSodom 
FAKE,@Lee007Jason 
FAKE,@Lee007Jason BBC does not release any news yet.
FAKE,@Lee007Jason 
FAKE,@Lee007Jason 
FAKE,@Lee007Jason cnn
FAKE,@ObserversTimes1 I just want to believe is not true
FAKE,@ObserversTimes1 Na wa ooo... you even use fake statement support am. Tiri gbosa for you
FAKE,@ObserversTimes1 @mma4231987 praying Her Majesty is well and recovered very soon.
FAKE,@ObserversTimes1 This shit is fearless......wow just wow
FAKE,@ObserversTimes1 @Adukeeyh
FAKE,@ObserversTimes1 @ABDVRRAXAQ Afi gba ti iya yi ko kini yi.
FAKE,@ObserversTimes1 Fake news.
FAKE,"@ObserversTimes1 If she survives good luck. If it's true that we were created. Then we must be the same. We have lost thousands to this, their lives too were as precious even in silent. We still have many more tested positive around the globe some can't g"
FAKE,"@ObserversTimes1 Prince Charles tested positive and we expected the queen to do otherwise. 

The worst is on us."
FAKE,@rawlingsimpact @ObserversTimes1 Bros dont carry everybody along do singular not plural..... Biko
FAKE,@ObserversTimes1 @Oma_igala1 Nigerian newspaper..this is a fake news. Nothing like that o. Check uk news paper
FAKE,"@ObserversTimes1 @RoyalFamily @KensingtonRoyal @ClarenceHouse 

Guys, can you release a statement to put an end to these fake news trolls."
FAKE,"@ObserversTimes1 @Oma_igala1 Fake news. What do we gain spreading fake news. Are you wishing her to contact the virus ??

I have checked CNN, BBC, Aljazeera non carry this your fake news. God will help you.

Long live the Queen. Stay Well."
FAKE,@PabilaEsok Wah... Kebayang hujatan ke Boris kalo ratu kenapa2
FAKE,"@PabilaEsok Jangan2 kita semua sdh positive Covid-19 cuma belum manifestasi/keluar gejala saja; Prince Charles, Queen of UK, Prince Monaco, PM Boris Johnson, PM Merkel,"
FAKE,"@PabilaEsok Ketularan dari PM sepertinya, tapi melihat yg kena orang VVIP aku curiga ini semacam sabotase."
FAKE,"@PabilaEsok Pemegang tahta sama pewarisnya sakit, kalo coid tahta turun ke siapa?"
FAKE,@PabilaEsok Queen Elisabeth orang miskin ternyata menurut jubir corona
FAKE,@PabilaEsok 
FAKE,@PabilaEsok Pihak keamanan royal kyknya bakal berurusan dgn scotland yard
FAKE,@PabilaEsok Belum tentu benar
FAKE,@PabilaEsok Ada yg tau pejabat Tiongkok yg kena virus ini?...kepo aja
FAKE,@PabilaEsok Oo
FAKE,@ombon8 @1125monaca 
FAKE,"@EllieLi54464433 I,shall be ready..#ChineseVirus
                            #chinesevirus"
FAKE,"@EllieLi54464433 So sad
Wish her a speedy recovery!"
FAKE,@EllieLi54464433 @Teddybl39989726 I believe its a fake news. No other mainstream media report it
FAKE,@EllieLi54464433 @AdamYuen9 Not true
FAKE,@EllieLi54464433 Delete this post.  Its fake news
FAKE,"@AppelLuciano @mwf2302 No procede, sugiro conferir informaes antes de repassa-las  "
FAKE,@AppelLuciano Acho que s o isolamento na ajudo muito
FAKE,"@Maricot24954566 @AppelLuciano No ajuda em nada pelo que vejo,em todos os pases triplica os nmeros de casos."
FAKE,"@AppelLuciano Impossvel.
Reptilianos no pegam vrus terrestres."
FAKE,@AppelLuciano Raylander!
FAKE,"@AppelLuciano Que Deus a abenoe e recupere a sua sade. 
Que no seja por essa causa o passamento da rainha. Que viva para ver a proliferao do pensamento conservador no cenrio mundial e se junte a ele como lider que ."
FAKE,"@AppelLuciano Covid-19 doena de ricos. E idosos. Segundo a notcia, a rainha contraiu o vrus ps reunio com o primeiro ministro, que tem exame positivo. Bolsonaro tem razo de ficar exultante, escapou do vrus, at o momento."
FAKE,@redrumlisa @Surreyanarcho fake news unfortunately
FAKE,@DieFreieStrasse @Surreyanarcho Wishfull thinking
FAKE,@redrumlisa She is a virus
FAKE,@redrumlisa Charlie definitely breathed all over her
FAKE,@redrumlisa Lizard Immunity kicked in.
FAKE,@redrumlisa Not sure that's true.
FAKE,"@JosLusCarvalho1 nenhum jornal de referncia d essa notcia...hummmm, estranho, cheira-em a fake news"
FAKE,@JosLusCarvalho1 Ela  imortal
FAKE,"@JosLusCarvalho1 essa puta nunca mais morre, a ver se  desta"
FAKE,@JosLusCarvalho1 Deve ter sido o fdp do Boris que infectou a velhinha!
FAKE,@tamuma Ah it seems this is not confirmed. No major news sites are saying it.
FAKE,"@imthejapes yes, it was a little bit confused one. I haven't been able to delete my post, because it got many response from all over the world. I made a mistake. I hope it will not be true."
FAKE,@tamuma Srio?
FAKE,@tamuma @KarollCRF Algum tem o link oficial do palcio com a notcia?
FAKE,@tamuma gua
FAKE,@tamuma OMG
FAKE,@jaazee1 @SCMPNews @RT_com Nigerian and Iranian sources...are you sure about this?
FAKE,@jaazee1 @ShadowspectreQ @SCMPNews @RT_com Needs more sauce
FAKE,@burguesaboricua Ah rayos
FAKE,@burguesaboricua No confo en este medio.
FAKE,"@burguesaboricua Sorry for her, my prayers for her recuperation."
FAKE,@botellazo @vlandaeta Fake
FAKE,@botellazo Hasta ahora no ha sido confirmada..
FAKE,@botellazo Fake news. Al menos revisa la fuente antes de rebotarla
FAKE,@drispaca OMG 
FAKE,@drispaca S esse site crava por enquanto. Globo News disse que no tem informaes confirmando. Daily News e Fox News tb disseram que no confirmam. Vamos esperar que seja fake
FAKE,"@drispaca O site foi registrado em 04/03, acho que  fake."
FAKE,@marypatriott @RoyalFamily Oh no. Prayers for complete healing..
FAKE,@marypatriott @splashdance36 @RoyalFamily What DID I say about Prince Charles being Typhoid Mary??
FAKE,@marypatriott @splashdance36 @RoyalFamily Prince William should gird his loins.
FAKE,@LewisTh47149165 @marypatriott @FromeneKa @RoyalFamily  amen.
FAKE,Caralho
FAKE,@sofrianelampert Meu deussss
FAKE,@sofrianelampert AI MEU DEUS
FAKE,@sofrianelampert Ahh nooo
FAKE,@painelbrasiltv Notcia falsa
FAKE,@painelbrasiltv K triste 
FAKE,"@painelbrasiltv Do jeito que ela  forte, nem vai ter sintoma.

Essa j enfrentou vrias guerras."
FAKE,@painelbrasiltv So o bozo q num pega ne
FAKE,@NoDisturbSign I haven't seen it on Reuters yet...not sure if this is real even though it would seem reasonable considering her son and her prime Minister's cases
FAKE,"@zinamalcolm No its not, it wouldve been all over by now."
FAKE,"@NoDisturbSign Okay, Lawd. Reverse neo-colonialism!"
FAKE,"@NoDisturbSign Not that shocking, considering who's already got it"
FAKE,Oops
FAKE,@FunkyJoeElCirco Eso es Fake brralo.
FAKE,"Yeah, this is fake.
Only Prince Charles has confirmed covid-19 till now."
FAKE,"@sricanesh N?
Ela merece uma sada mais triunfal."
FAKE,@AlePresser Fake news
FAKE,@lopes_cancado Tava com cara...
FAKE,@mattsoeiro @Carol_Vieira Notcia falsa
FAKE,@lopes_cancado @Carol_Vieira God save The Queen.
FAKE,@mattsoeiro Rum.. que cunversa  essa???
FAKE,@truckergirl49 @IndieRed2020 Justice  LONG  overdue - 
FAKE,This is the worst thing to happen to LA since #coronavirus #HarryandMeghan #Megxit 
FAKE,@myfeetonfleek Meghan played the long con. Sorry not sorry.
FAKE,@warmshadow @Cali_Girl090 @myfeetonfleek Holy Shit!
FAKE,"@warmshadow @Cali_Girl090 @myfeetonfleek You are or you're - please, get hooked on phonics"
FAKE,"@carmen_olvera Hmmm, interesting "
FAKE,@vivekagnihotri @Atheist_Krishna @Iyervval @TimesNow @republic @PoliticalKida @thakkar_sameet @iMac_too @desimojito
FAKE,@Shehzad_Ind @iamkash_kr @TajinderBagga
FAKE,@IVOTEDLEAVE3 I dont think so as it also says Boris was tested positive an hour ago.
FAKE,"@wendy82085681 Stay well, Your Majesty."
FAKE,@korborrr bbc  
FAKE,@TeamTong12123  
FAKE,@korborrr 
FAKE,@Mt0PJguB24CJra3    bbc 
FAKE,Me huele a fake
FAKE,@manoloperezd Es falso.
FAKE,"@mikeslich S, lo predije en la segunda entrada del hilo"
FAKE,@MHL72 No she hasn't.
FAKE,@DextertheDeplo1 @Beaterino Fake news
FAKE,@9FXrdKCjSVZyszi 
FAKE,@9FXrdKCjSVZyszi 
FAKE,"@gamac_1907 @macagu_87, no vayan a mandarle spoilers a Male en su serie, ya que as acaba..."
FAKE,@FerchoAv @gamac_1907 si hay que decirle a Male en que acaba la historia
FAKE,@macagu_87 @FerchoAv Otra! Jaja nooo
FAKE,"@SanjoyRoyTWA @BorisJohnson Fake news 
"
FAKE,@SanjoyRoyTWA @BorisJohnson Its fake
FAKE,@gogo_nomad ;
FAKE,@laniocorreiaa A velha e dura na queda
FAKE,@ratukata @syouwaoyaji @shakazen2011 Oh my god!
FAKE,Hola @PublimetroChile cul es la fuente? Es que por ms que lo busco en medios britnicos no encuentro la noticia. 
FAKE,@GABORPP @PublimetroChile No s si es el sitio ms confiable
FAKE,@LaMakaSegovia @PublimetroChile Entonces revisa por; confirms Queen Elizabeth tests positive for coronavirus #royalpalace 
FAKE,"@GABORPP @LaMakaSegovia @PublimetroChile dicen que esto se supo minutos despus de lo del primer ministro y eso ya fue el otro dia, porque entonces solo se habla del primer ministro no mas? "
FAKE,"@Eriolo @LaMakaSegovia @PublimetroChile Que crees tu? Es la realeza Britnica, para muestra, vea captulos de #thecrown "
FAKE,"@julka_369 Oh no, I see something happening here don't you?!?"
FAKE,"@berrysname Oh no.
Hopefully mild symptoms and quick recovery. "
FAKE,@alwaysDemocrat7 ;;;;;I PRAY SHE WILL BE WELL SOON I LOVE THE QUEEN SANDRA I HOPE AND PRAY YOU AND YOUR FAMILY STAY WELL AND SAFE PLEASE BE CAREFUL SANDRA GOD BLESS THE DOCTOR WILL NOT ALLOW ME OUT MY LUNGS COPD AND ASTHMA HEALTH AND BEING OLD AGE I HAVE 
FAKE,@berrysname Are you sure this is real? I can't find it confirmed anywhere else?
FAKE,@juliabhaber I CAN NOT FIND IT ANYWHERE ALSO I DO NOT NOW BELIEVE IT ONLY IF NEWS REPORTS IT THANK YOU
FAKE,@Kimber_Santo Who's next?
FAKE,@eclectictalk Wow she is what 92 not good for her
FAKE,@Malpaso_ATM Fake news thanks
FAKE,"@bmangh @Mistress_Jan Waiting for independent confirmation. Always suspect Russian fear, uncertainty &amp; doubt"
FAKE,@llywrch @bmangh Charles evidently tested positive...hope its not true that she has it
FAKE,@szeitounian @29Sinclair Is this real?  I haven't seen this reported anywhere else.
FAKE,@JustMattMichael @29Sinclair It's for real. Apparently the Prime Minister gave it to her.
FAKE,@SneakerJust It's fake lol.
FAKE,@mjsrego Maria shey o ya werey sha???
FAKE,@YZACCOUNTZ @_Maree_Obe Aunty fatee 
FAKE,"@ocalesiv Soport a Diana, al to webn, a Charlie bueno para nada. El Covid19 se la persigna."
FAKE,@agrofood_plant Queen forget to cover her face from his son in her home. Scary new world that we don't know about the rules so better to get distance from everyone. 
FAKE,@artschoolzgz Im afraid this may be an example of #FakeNews
FAKE,"@AnaperezE @artschoolzgz Yep, I am afraid so"
FAKE,@tweetillo  ( )
FAKE,"@fufonja ,   

  ?"
FAKE,"@Fustat_R Kralie %100 organik gdadan baka bir ey yemez.Haber doruysa,yakn zamanda atlatt aklanacak.lke'ye moral vermek iin olabilir sanki bunlar.(sadece bir tahmin)"
FAKE,"@seemeya19 @shah_pari431 @HarchiHarki        
"
FAKE,@G_Karayannis No they haven't.
FAKE,@mikeslich source?
FAKE,"@7Rutasingwa Im not convinced this is a true story

The palace dont have that statement on their Twitter"
FAKE,Jesus!!
FAKE,@beralyg I have only seen one news source report on that over the last day and it appears to be false.  If she has been infected it doesnt appear anyone has confirmed it.
FAKE,@the_cfo_c Oh my..Charles as well..worst case William would become King..wonder how Harry feels now that Megan made him leave the Royal family..so sad for the Queen to have him turn on the family...
FAKE,
FAKE,"Queen remains in good health, the Palace says "
FAKE,"       Covid19     .  60%       ,     ,   . #."
FAKE,@IdesireTo @amiedame @anzinne Buckingham Palace has *not* confirmed that she has been tested for coronaviruslet alone that she tested positive. Until it does then this should be considered Fake News.
FAKE,Google
FAKE,@diet_tyuu It's fake
FAKE,@Mr_JamesLandis Thanks. I am glad that Queen Elizabeth is safe.
FAKE,"Close on 21.72 with profit.. killed me!
#WTI #Oil #Brent #crudeoil #crude #CFD #Forex #Indicies #DayTrading #intraday #FUTURES #OOTT "
FAKE,@Haven80847353 let see what news comes till tomorrow
FAKE,Esta chequeado lo de la Reina Elizabeth? O es Fake?
FAKE,@EzeTrossero85 Que paso!?
FAKE,@EzeTrossero85 Waaaa yo pens que haba muerto jajaja
FAKE,@ImGonza91 Pero todo pinta a una fake news.
FAKE,@donnajeanbell Fake news
FAKE,"@JUN_Raelian @basilsauce this is fake news - if it wasn't it would be on AP, Reuters, etc - and it is now. Don't believe it."
FAKE,"Rainha Elizabeth, 94 anos, se encontrou com duas pessoas que esto com covid19, prncipe charlie e o premi, e segue com a sade perfeita. 
Enquanto essa mulher viver eu terei esperana"
FAKE,"@camifrnz ela  reptiliana, nem conta"
FAKE,@bemtto Kkkk eu viii mas s tem nesse site ento no sei se  verdade
FAKE,@camifrnz vamo torcer seno a galera vai vir bem louca te hackear achando q vc tem a cura pra isso
FAKE,Its for real.  Thats the article.
FAKE,@reinaldogusmao Problemas dos ingleses. Manter polticos e por cima a realeza. Deve ser duro.
FAKE,I have a deep concern that this virus is airborne and transmitted as such much more than anyone knows or is telling..
FAKE,"@ronm29 The fact that the virus can stay alive on surfaces for 2 to 3 DAYS, and then passed on to someone with no symptoms, and on and on, it would be impossible to quantify. Think about everything you touch &amp; it's 3 day history. Scary. Gotta go wash "
FAKE,"@TWAN_585 @ronm29 Tell me about it, I'm a med/surg nurse, crossing my fingers my N95 mask lasts the week. Wish me luck."
FAKE,@LJ9111011 @TWAN_585 Thanks for all you do Linda! Be safe! Sending you good vibes and keeping you in my prayers!
FAKE,@TWAN_585 @LJ9111011 @ronm29 Read the correction at the bottom of the article. It wasnt live virus.
FAKE,"@RussM53 @LJ9111011 @ronm29 Thanks, it definitely got added."
FAKE,"@suz_ciechalski See this for an explanation of why this is ok and no need to worry

"
FAKE,@suz_ciechalski This is very misleading
FAKE,@JohnNosta This tiny little virus is creating a lot of confusion
FAKE,@christo03432558 @piersmorgan Where did you see that
FAKE,Why you shouldnt wear gloves to shop 
FAKE,"@MackayIM From the article: ""After all, studies have shown the virus can survive on surfaces for between three and nine days - depending on the material."" Got a reliable link for that claim?"
FAKE,"@Sherry_Reson @MackayIM The World Health Organization says studies suggest #COVID19 ""may persist on surfaces for a few hours or up to several days."" Of course we're still learning about the virus. "
FAKE,"@MylaReson @MackayIM Last time I checked, the outside persistence time was 72hrs. Nine days, 216 hrs is a massive jump."
FAKE,"@MylaReson @Sherry_Reson @MackayIM A CDC investigation found viral RNA (pieces of the virus). Just because parts, pieces of the virus were detectable, does not mean the virus was still viable after 17 days. "
FAKE,@pghconservation @MylaReson @MackayIM  Much appreciated the read and the sources. Added @VirusesImmunity @JuliaLMarcus to my COVID19 twitter list 
FAKE,@TheMedicaIVideo Why are they sanitising the streets like that? Is the virus coming from the ground? Is there something we are not being told about its origins 
FAKE,"Cruise ships have always been a breeding ground for viruses.
"
FAKE,Cruise lines left out of bailout package 
FAKE,@downtowndiane Oh my! Not good.
FAKE,@LifeboatHQ @gdorn1 That's not weird. RNA/DNA is everywhere. Not.necessarily viable though.
FAKE,@dyolltrah1 Cruise Ship=Petri Dish
FAKE,@LENN9RD We got serious problems
FAKE,@SJThompsonPhD I wonder what infection rates are going to look like for crew members?
FAKE,"@nitajain8 The anomalies of this virus r looking too numerous for novelty, incredible contagion, possibly age &amp; gender selection with virulence &amp; now this possible record resilience &amp; then beginning in Wuhan, their war lab city. It's time for "
FAKE,"#COVID19 Chart for Canada.

A picture of government incompetence.

@peoplespca @MaximeBernier @PpcRDMV "
FAKE,"@4CRPG @PaulMitchellPPC @peoplespca @MaximeBernier @PpcRDMV It's unclear as to whether or not those rooms were cleaned, let alone disinfected; so far as I know."
FAKE,"SO, were they even infected with COVID19 ?????"
FAKE,@ArmandVervaeck Toch wel belangrijk zinnetje: the finding doesn't necessarily mean the virus spread by surface.
FAKE,@RenateHufkens Is inderdaad een extreem geval. Daarenboven zijn er al studies gepubliceerd over de overlevingstijd op een groot aantal verschillende materialen zoals karton enz
FAKE,@An3ita5 But the crew remained longer
FAKE,@explodedsoda well that's fun info
FAKE,"@AlexMimikosyaho @gatewaypundit Let me ask @thehill , how can Cuomo be, ""one of two  most trusted leaders of Corona virus ?"
FAKE,"Patients who have ventilator or ICU care withdrawn will receive pain control and comfort measures. 

At Michigans Henry Ford hospital.

 "
FAKE,"@OnBothFeet @Scout_Finch @gatewaypundit Lets not forget I sacked the whole crisis/pandemic response team. Who needs preparedness?

"
FAKE,@BrexitDoyin Would like to see the legal definition of essential sexual activities for 3 or more people...
FAKE,@Bitesize26 @BrexitDoyin @Rob_Kimbell Jesus if that doesn't do it nowt will
FAKE,@JulieAnnmaugha2 @BrexitDoyin So was i but still looking for another two ! 
FAKE,"@BrexitDoyin @DANIELMCAVOY9 just she cant get any, bit of jealousy creepin in me thinks "
FAKE,@BrexitDoyin What a great advert for a Health Minister !!
FAKE,@morrin28 @BrexitDoyin @Rob_Kimbell Cries every night into her big pillow.
FAKE,@BrexitDoyin @jgfinestrat She is not getting any
FAKE,"@BrexitDoyin She doesn't look very healthy.
Just saying."
FAKE,@BrexitDoyin @Rob_Kimbell PMSL
FAKE,@BrexitDoyin @Rob_Kimbell Her photo says it all
FAKE,@BrexitDoyin @Rob_Kimbell Health minister?
FAKE,@BrexitDoyin Thats my amusement for the day sorted
FAKE,@BrexitDoyin Fires she count as two people?
FAKE,@BrexitDoyin WTF 
FAKE,"@BrexitDoyin Just love the lifting ""non-essential"" is doing in this!"
FAKE,@BrexitDoyin Shell be safe by the look of her.
FAKE,@BrexitDoyin @JoSwanSong1 Should tell that to those that must not be named.
FAKE,@BrexitDoyin Some how don't think she will have that problem
FAKE,@BrexitDoyin Well worth a read ! LOL !
FAKE,@BrexitDoyin She should be so lucky 
FAKE,@BrexitDoyin @Rob_Kimbell She has got to be a parody.
FAKE,@BrexitDoyin Theres a few on Twitter who would we all know one or 2 they come with #FBPE
FAKE,@BrexitDoyin @Rob_Kimbell Buggers up their daisy chains doesnt it..
FAKE,@Coyotecounsel2 @SteadyOptions_ @bronzeagemantis are we counting chins?
FAKE,@SteadyOptions_ This is what I get for picking up my phone after drinking a bottle of wine on a Monday night...
FAKE,"@SteadyOptions_ So ""essential sexual activities of 3 or more"" is still allowed, whatever that is."
FAKE,@SteadyOptions_ I guess outdoor is ok.
FAKE,"@SteadyOptions_ @getongab Welp, definitely time to turn off th twitter for the day "
FAKE,@SteadyOptions_ Where is the Chateau Heartiste when we need him.. I think he wrote about her... SMV= sub zero
FAKE,@SteadyOptions_ Health minister?
FAKE,@SteadyOptions_ hilarious  enjoyed this article many ppl will travel to Belgium  when non essential travel is allowed again
FAKE,@SteadyOptions_ @bronzeagemantis is this ONN?
FAKE,@SteadyOptions_ lol
FAKE,@SteadyOptions_ She's mad because she can't get laid
FAKE,@SteadyOptions_ Looks like she's had too many Belgian waffles
FAKE,@SteadyOptions_ How do you define essential &amp; non-essential?
FAKE,@SteadyOptions_ But they told us to stay inside...
FAKE,@SteadyOptions_ I guess she needs at least 2 to tangle with her lol
FAKE,@SteadyOptions_ Gross
FAKE,@SteadyOptions_ But apparently bestiality is not banned. 
FAKE,@SteadyOptions_ @getongab So its ok if its essential?
FAKE,"@SteadyOptions_ How do they monitor this cap on less than 3 sex partners?
#TuesdayMorning"
FAKE,"@SteadyOptions_ @bronzeagemantis HOW DOES THAT GET TO BE A HEALTH MINISTER?

The fuck is happening on this gay earth?"
FAKE,@SteadyOptions_ How the fuck is she health minister
FAKE,@SteadyOptions_ Who in there right fucking mind would take health advise from her ?
FAKE,@Markgsparrow How does one prove 'essential'?
FAKE,@dearaunty Search me!
FAKE,@DanielG26598926 @liarpoliticians They must hold their meetings in an airship hangar.
FAKE,@DugaldMacMilla2 We must all make sacrifices in these difficult times.
FAKE,@Markgsparrow Id love to know the difference between essential and non- essential here
FAKE,@Percy_Bear_Esq I'll leave that to your imagination.
FAKE,@JeanLucPilchard Yes. She's working towards better health... one pie at a time.
FAKE,@mkingscott Hypocrite?
FAKE,@Markgsparrow Oh dearie me! Youve got people believing this is true 
FAKE,"@millieweb We have to keep a sense of humour, Millie. Tough times."
FAKE,"@Markgsparrow Oh, thank goodness outdoors is still OK, phew!"
FAKE,@Markgsparrow Non-essential! 
FAKE,@Markgsparrow @petuniasforever How can a health minister look so unhealthy. These people should be role models. You too can look like this if you graze and binge all day on carbs.
FAKE,@Markgsparrow @AlexTheGuiri I wonder is shes related to Jenny from de Block?
FAKE,@pete_rose83 Read the article and all will be revealed
FAKE,@MargotLJParker Why would she do that 
FAKE,@MargotLJParker Thats Belgium off my bucket list.
FAKE,@MargotLJParker Maggie de Block. Maggie de Cockblock more like.
FAKE,@MargotLJParker @CarnellAnita Erm surely she isnt referring to herself here?
FAKE,@MargotLJParker The mind boggles!
FAKE,"@MargotLJParker LMFAO How the hell are they going to police this one!, "
FAKE,@MargotLJParker That is so sick! No global for me!
FAKE,"@MargotLJParker Dread to think what was on her mind when she came up with this...

Jealousy? Wishful thinking?
"
FAKE,@MargotLJParker How they gonna police that?....
FAKE,"@MargotLJParker And on all the pies,  presumably"
FAKE,@MargotLJParker No disrespect to the Belgium Health Minister but any sexual activity must be an imaginary concept to her
FAKE,@MargotLJParker @TangRoy17 Certainly would not want to do anything sexual with HER anyway!!
FAKE,@MargotLJParker Wow shes a Bonny girl?
FAKE,@MargotLJParker Health Minister ?
FAKE,@VanceClarke2 It's the story not who delivers it?
FAKE,@MargotLJParker Health minister or mc Donalds minister.
FAKE,@saadmohseni From the same website: 
FAKE,"@saadmohseni Alas, a spoof website @saadmohseni"
FAKE,@saadmohseni amusing non-the-less but think you'll find this is Russian dis-information :-) @hofrench
FAKE,@saadmohseni :-) jeeezzz.
FAKE,@saadmohseni sex is essential... period
FAKE,@saadmohseni Their masthead proclaims Where facts dont matter
FAKE,@saadmohseni Hahaha
FAKE,@saadmohseni She looks like alien 
FAKE,@saadmohseni AND the order to install CCTV Cameras in each bedroom has been just issued. 
FAKE,@saadmohseni You can choose better websites than this!
FAKE,@saadmohseni @alexvizorek 
FAKE,@simonbrucelfc @theJeremyVine Why does she specify 'in indoor areas'? Is she assuming orgies are already outlawed by existing social distancing rules - or is she just a bit weird.
FAKE,@simonbrucelfc @theJeremyVine Thats the bad health minister right?
FAKE,@simonbrucelfc @theJeremyVine What will channel 4 do now?
FAKE,@simonbrucelfc @theJeremyVine But what is a non essential sexual activity?!?
FAKE,@simonbrucelfc @theJeremyVine Jesus...
FAKE,@simonbrucelfc @theJeremyVine Omg  who made her!!!!!!
FAKE,@pugsy70 @simonbrucelfc @theJeremyVine I wonder where her perspective is &amp; where the thread of her instruction is coming .
FAKE,@simonbrucelfc @theJeremyVine The health minister 
FAKE,@simonbrucelfc @theJeremyVine The Hutt Clans have spoken! 
FAKE,@simonbrucelfc @theJeremyVine In the UK we struggle to get two in the same bed let alone 3 lol
FAKE,@politicalinco11 @simonbrucelfc @theJeremyVine Do we ?  2 in a single bed is difficult enough !  3 is quite crowded .  It reminds me of an alcoholic woman who lived opposite me &amp; sometimes flooded her flat &amp; the one underneath her .
FAKE,@simonbrucelfc @peonies76 @theJeremyVine Is the real?? I cant believe people would be shagging all day 
FAKE,@LondonBirdLucy @simonbrucelfc @peonies76 @theJeremyVine I am no voyeur &amp; do not try to probe .  I would like to see that privacy is treated as a duty .  I think we need to eliminate or exterminate public performances .
FAKE,@simonbrucelfc @theJeremyVine Look like she's eat three people 
FAKE,"@simonbrucelfc @theJeremyVine Shit, that's tonight ruined."
FAKE,@simonbrucelfc @theJeremyVine So thats gangbangs banned then
FAKE,@themarketsniper Looks like the Belgium Jaba the Hut will not be hosting any more swingers parties at her place for the next few months. Belgium Han Solo has been reported missing.
FAKE,"@cryptocunnilin1 Yup was also wondering to what extent she makes out like a bandit on heat, whilst in the fat suit..I am good with a cat suit.. but Fat suit nah.."
FAKE,"@themarketsniper @themarketsniper It's fake, but still funny as hell that she's the Health Minister and (drums) the most popular politician in Belgium."
FAKE,@bogdan_trd Yes but a great title none the less..
FAKE,@themarketsniper Is there an issue with the YouTube live stream  Francis ?
FAKE,@themarketsniper 2 would be good for me   sigh
FAKE,@themarketsniper Ahahahaa .  Thats so funny
FAKE,@themarketsniper I suggest you verify your source as well as their other stories :)
FAKE,@themarketsniper The world is run by nuts 
FAKE,@themarketsniper I'm guessing she's in the non essential category
FAKE,"@themarketsniper Hahaha she is a joke, i live in belgium. Its chaotic here. Politics just want power"
FAKE,@themarketsniper Fake news
FAKE,@HarounRashid2 In simple words no orgy allowed.
FAKE,@TariqIzhar What a shame. What else does one do in a lockdown?!
FAKE,@UrslanH @HarounRashid2 Or if they join in 
FAKE,@theshishaking Kalay banday da kam nahi eh?!
